,조사연월,가구구분코드,가구원수,취업인원수,노인가구여부,가구주_연령,가구주_학력코드,가구주_취업여부,가구주_10차산업분류코드,거처구분코드,입주형태코드,전국전체가구_1인이상소득10분위코드,소득구간코드,가계지출금액,가계지출_소비지출금액,가계지출_소비지출_식료품비주류음료구입비,가계지출_소비지출_주류담배구입비,가계지출_소비지출_의류신발구입비,가계지출_소비지출_주거수도광열비,가계지출_소비지출_가정용품가사서비스이용금액,가계지출_소비지출_보건제품구입비,가계지출_소비지출_교통비,가계지출_소비지출_통신비,가계지출_소비지출_오락문화비,가계지출_소비지출_교육비,가계지출_소비지출_음식숙박비,가계지출_소비지출_기타상품서비스이용금액,도시읍면부구분코드
8049,202400.0,2.0,1.0,0.0,0.0,60.0,6.0,2.0,Z,2.0,1.0,3.0,3.0,3428729.0,2330226.0,307802.0,6762.0,132428.0,200213.0,227640.0,276613.0,29082.0,53382.0,125932.0,25000.0,698595.0,246777.0,1.0
8050,202400.0,2.0,1.0,0.0,0.0,60.0,6.0,2.0,Z,2.0,1.0,4.0,,2556222.0,2013196.0,377770.0,16068.0,344337.0,253038.0,73932.0,98690.0,142947.0,103299.0,244509.0,0.0,135957.0,222650.0,1.0
8051,202400.0,2.0,1.0,0.0,0.0,61.0,2.0,2.0,Z,2.0,1.0,1.0,1.0,440238.0,371488.0,89697.0,900.0,8333.0,135940.0,3433.0,25367.0,13333.0,61350.0,11200.0,0.0,750.0,21184.0,1.0
8052,202400.0,2.0,1.0,0.0,0.0,61.0,2.0,2.0,Z,2.0,1.0,2.0,2.0,556575.0,506575.0,126510.0,0.0,69000.0,204430.0,3000.0,16100.0,27100.0,0.0,2500.0,0.0,36000.0,21935.0,1.0
8053,202400.0,2.0,1.0,0.0,0.0,61.0,2.0,2.0,,2.0,5.0,3.0,3.0,2671237.0,2390209.0,652233.0,6863.0,201783.0,476998.0,202732.0,199863.0,84142.0,70049.0,70245.0,0.0,306283.0,119017.0,1.0
8054,202400.0,2.0,1.0,0.0,0.0,61.0,3.0,2.0,Z,1.0,1.0,2.0,2.0,1649254.0,1430399.0,142480.0,116335.0,24000.0,98815.0,81040.0,57600.0,251931.0,29140.0,151600.0,0.0,441900.0,35558.0,0.0
8055,202400.0,2.0,1.0,0.0,0.0,61.0,3.0,2.0,Z,1.0,4.0,1.0,2.0,1142774.0,552569.0,320382.0,550.0,13150.0,20818.0,4658.0,2967.0,22833.0,11127.0,21033.0,0.0,89483.0,45567.0,1.0
8056,202400.0,2.0,1.0,0.0,0.0,61.0,3.0,2.0,Z,1.0,6.0,2.0,,1427652.0,1394319.0,218552.0,1858.0,6167.0,267975.0,88807.0,649047.0,8667.0,51085.0,24470.0,0.0,35500.0,42192.0,1.0
8057,202400.0,2.0,1.0,0.0,0.0,61.0,3.0,2.0,Z,2.0,1.0,1.0,1.0,755238.0,698641.0,247540.0,11433.0,6333.0,250755.0,2713.0,20792.0,30000.0,24750.0,24433.0,0.0,73917.0,5975.0,1.0
8058,202400.0,2.0,1.0,0.0,0.0,61.0,4.0,2.0,Z,1.0,6.0,1.0,2.0,802998.0,787998.0,135408.0,19708.0,2500.0,321819.0,2500.0,92147.0,,23698.0,34100.0,0.0,95208.0,8283.0,1.0
8059,202400.0,2.0,1.0,0.0,0.0,61.0,4.0,2.0,Z,1.0,6.0,2.0,2.0,2527756.0,2356243.0,630339.0,6700.0,226836.0,283581.0,149928.0,314480.0,178210.0,0.0,23500.0,0.0,414880.0,127789.0,1.0
8060,202400.0,2.0,1.0,0.0,0.0,61.0,4.0,2.0,Z,1.0,6.0,3.0,3.0,1192507.0,930217.0,162682.0,34465.0,52250.0,287903.0,17963.0,64745.0,104675.0,41384.0,2500.0,0.0,75750.0,85901.0,0.0
8061,202400.0,2.0,1.0,0.0,0.0,61.0,4.0,2.0,Z,1.0,7.0,1.0,1.0,906945.0,886945.0,231312.0,94100.0,16000.0,87600.0,15440.0,6600.0,80400.0,221293.0,17500.0,0.0,97740.0,18960.0,1.0
8062,202400.0,2.0,1.0,0.0,0.0,61.0,4.0,2.0,Z,2.0,1.0,1.0,1.0,3797925.0,3315402.0,210645.0,0.0,220955.0,438518.0,690777.0,228758.0,249055.0,56725.0,128493.0,0.0,938400.0,153076.0,1.0
8063,202400.0,2.0,1.0,0.0,0.0,61.0,4.0,2.0,Z,2.0,1.0,1.0,1.0,833612.0,801332.0,416220.0,0.0,0.0,253050.0,5000.0,0.0,14000.0,59430.0,3500.0,0.0,10000.0,40132.0,1.0
8064,202400.0,2.0,1.0,0.0,0.0,61.0,4.0,2.0,Z,2.0,4.0,1.0,1.0,2457214.0,2271691.0,674790.0,700.0,190123.0,186977.0,94324.0,413968.0,42462.0,41450.0,41900.0,0.0,250267.0,334731.0,1.0
8065,202400.0,2.0,1.0,0.0,0.0,61.0,4.0,2.0,Z,4.0,6.0,1.0,2.0,1016815.0,1016815.0,50760.0,148900.0,1600.0,574125.0,10200.0,43450.0,3945.0,81425.0,58400.0,0.0,26650.0,17360.0,1.0
8066,202400.0,2.0,1.0,0.0,0.0,61.0,6.0,2.0,Z,1.0,6.0,1.0,1.0,1100474.0,959814.0,27700.0,0.0,61250.0,517670.0,10500.0,36400.0,63715.0,46630.0,39650.0,0.0,111700.0,44599.0,1.0
8067,202400.0,2.0,1.0,0.0,0.0,61.0,6.0,2.0,Z,1.0,6.0,2.0,2.0,1257633.0,1068623.0,213822.0,100217.0,333.0,335473.0,11180.0,13133.0,149047.0,94377.0,28350.0,0.0,70600.0,52091.0,1.0
8068,202400.0,2.0,1.0,0.0,0.0,61.0,7.0,2.0,Z,1.0,6.0,2.0,2.0,1456269.0,1259449.0,475008.0,1750.0,20850.0,268281.0,229275.0,68458.0,14175.0,900.0,44925.0,0.0,101325.0,34503.0,1.0
8069,202400.0,2.0,1.0,0.0,0.0,61.0,7.0,2.0,Z,2.0,1.0,2.0,2.0,2712111.0,1905295.0,366368.0,0.0,48200.0,269963.0,21275.0,491300.0,179500.0,117703.0,48025.0,154000.0,133525.0,75437.0,1.0
8070,202400.0,2.0,1.0,0.0,0.0,62.0,1.0,2.0,Z,1.0,6.0,3.0,3.0,2543998.0,2543998.0,131220.0,69900.0,2500.0,368430.0,3745.0,1854988.0,8250.0,24916.0,2500.0,0.0,60375.0,,1.0
8071,202400.0,2.0,1.0,0.0,0.0,62.0,2.0,2.0,Z,1.0,1.0,1.0,2.0,1748896.0,1659526.0,280790.0,0.0,39000.0,44480.0,39677.0,810355.0,102000.0,33941.0,54788.0,0.0,70167.0,184329.0,0.0
8072,202400.0,2.0,1.0,0.0,0.0,62.0,2.0,2.0,Z,2.0,5.0,1.0,2.0,1127086.0,1094177.0,185145.0,1667.0,27417.0,279898.0,31842.0,403436.0,35733.0,22060.0,16533.0,0.0,33833.0,56613.0,1.0
8073,202400.0,2.0,1.0,0.0,0.0,62.0,2.0,2.0,Z,4.0,1.0,1.0,1.0,540232.0,526492.0,296343.0,,10000.0,46382.0,3667.0,38117.0,48150.0,5500.0,5417.0,0.0,67333.0,5583.0,1.0
8074,202400.0,2.0,1.0,0.0,0.0,62.0,3.0,2.0,Z,1.0,6.0,1.0,2.0,817844.0,817844.0,43002.0,11417.0,2667.0,316677.0,55663.0,28433.0,11517.0,49902.0,21883.0,0.0,90267.0,186417.0,1.0
8075,202400.0,2.0,1.0,0.0,0.0,62.0,3.0,2.0,Z,1.0,6.0,2.0,2.0,994059.0,994059.0,267385.0,0.0,0.0,298700.0,2392.0,4333.0,0.0,46390.0,95403.0,0.0,243083.0,36372.0,1.0
8076,202400.0,2.0,1.0,0.0,0.0,62.0,3.0,2.0,Z,2.0,5.0,1.0,1.0,1592635.0,1462635.0,234196.0,38772.0,102167.0,300228.0,29185.0,67080.0,120027.0,42337.0,40899.0,0.0,463767.0,23979.0,1.0
8077,202400.0,2.0,1.0,0.0,0.0,62.0,3.0,2.0,Z,2.0,5.0,1.0,2.0,1552692.0,1446597.0,232201.0,0.0,59895.0,482987.0,67385.0,255505.0,83200.0,89690.0,12000.0,0.0,103150.0,60585.0,1.0
8078,202400.0,2.0,1.0,0.0,0.0,62.0,3.0,2.0,Z,2.0,6.0,1.0,1.0,984081.0,971881.0,365460.0,1650.0,112020.0,379932.0,8760.0,3920.0,19420.0,27000.0,15700.0,,20300.0,17719.0,1.0
8079,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,1.0,2.0,1.0,2.0,1033299.0,1014132.0,92122.0,38250.0,0.0,416224.0,8.0,24917.0,25588.0,35880.0,8633.0,0.0,316633.0,55878.0,1.0
8080,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,1.0,2.0,,2.0,1259400.0,1256067.0,218817.0,123693.0,0.0,598793.0,54227.0,0.0,120000.0,39569.0,64568.0,0.0,11667.0,24733.0,0.0
8081,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,1.0,2.0,6.0,6.0,2205416.0,2105416.0,374359.0,0.0,84200.0,454457.0,48873.0,291833.0,452463.0,26883.0,16967.0,0.0,224373.0,131008.0,0.0
8082,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,1.0,6.0,2.0,2.0,1077731.0,1027731.0,161708.0,0.0,,532857.0,51987.0,27177.0,34083.0,91407.0,32528.0,0.0,47175.0,37959.0,1.0
8083,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,1.0,6.0,2.0,2.0,1413226.0,1390110.0,575248.0,3475.0,33500.0,132397.0,7183.0,162397.0,89567.0,111317.0,12933.0,0.0,96850.0,165242.0,1.0
8084,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,1.0,6.0,3.0,3.0,1431709.0,1357772.0,379433.0,1033.0,182783.0,254935.0,50347.0,110513.0,75242.0,41728.0,43825.0,0.0,158600.0,59333.0,1.0
8085,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,1.0,7.0,1.0,1.0,1268658.0,1230325.0,145898.0,149147.0,0.0,119333.0,997.0,44500.0,254883.0,12417.0,40000.0,0.0,444033.0,19117.0,0.0
8086,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,1.0,7.0,1.0,1.0,856659.0,816019.0,274713.0,0.0,8225.0,335551.0,2988.0,66650.0,33650.0,27177.0,9040.0,0.0,43650.0,14375.0,1.0
8087,202400.0,2.0,1.0,0.0,0.0,,4.0,2.0,Z,2.0,1.0,1.0,1.0,1105872.0,900276.0,387665.0,0.0,2333.0,140068.0,77173.0,102170.0,16828.0,42410.0,46589.0,0.0,26583.0,58455.0,1.0
8088,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,2.0,1.0,1.0,1.0,970486.0,835714.0,150218.0,225287.0,3500.0,148698.0,52950.0,76498.0,38303.0,66740.0,3083.0,0.0,48167.0,22269.0,0.0
8089,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,2.0,1.0,1.0,2.0,1747882.0,1255428.0,188587.0,0.0,72600.0,175027.0,101673.0,166267.0,16667.0,188787.0,11310.0,0.0,119933.0,214578.0,0.0
8090,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,2.0,1.0,2.0,2.0,2791782.0,2398162.0,100263.0,5000.0,530517.0,111903.0,12500.0,147923.0,251600.0,33683.0,689410.0,0.0,179167.0,336195.0,1.0
8091,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,2.0,1.0,3.0,3.0,2659825.0,2215079.0,387652.0,4573.0,14500.0,238676.0,62480.0,149170.0,606967.0,65861.0,348967.0,0.0,111600.0,224633.0,1.0
8092,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,2.0,6.0,1.0,1.0,1366605.0,1356438.0,569318.0,21630.0,80400.0,311868.0,95655.0,49157.0,20167.0,45980.0,2500.0,0.0,31150.0,128614.0,1.0
8093,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,3.0,1.0,2.0,3.0,1619754.0,1570232.0,348476.0,318140.0,14208.0,173366.0,30958.0,54500.0,265500.0,28167.0,54348.0,0.0,66800.0,215769.0,1.0
8094,202400.0,2.0,1.0,0.0,0.0,62.0,4.0,2.0,Z,4.0,4.0,1.0,1.0,493620.0,456420.0,195288.0,79334.0,0.0,72338.0,13300.0,2220.0,18000.0,27240.0,8000.0,0.0,31500.0,9200.0,1.0
8095,202400.0,2.0,1.0,0.0,0.0,62.0,5.0,2.0,Z,2.0,1.0,2.0,2.0,2214632.0,1654909.0,314679.0,120833.0,26373.0,147810.0,39525.0,231073.0,281505.0,66036.0,32204.0,0.0,317141.0,77728.0,1.0
8096,202400.0,2.0,1.0,0.0,0.0,62.0,5.0,2.0,Z,2.0,4.0,2.0,2.0,763924.0,763924.0,,28180.0,0.0,347652.0,33180.0,13500.0,0.0,59220.0,2500.0,0.0,0.0,64792.0,0.0
8097,202400.0,2.0,1.0,0.0,0.0,62.0,6.0,2.0,Z,1.0,1.0,1.0,1.0,802805.0,769472.0,315148.0,833.0,12167.0,60692.0,27692.0,64575.0,121404.0,50637.0,36867.0,0.0,74167.0,5290.0,0.0
8098,202400.0,2.0,1.0,0.0,0.0,62.0,6.0,2.0,Z,2.0,1.0,3.0,3.0,2097292.0,999732.0,311302.0,3977.0,31132.0,217597.0,33467.0,47610.0,78417.0,69923.0,90326.0,26667.0,40300.0,49016.0,1.0
8099,202400.0,2.0,1.0,0.0,0.0,62.0,6.0,2.0,Z,2.0,4.0,2.0,2.0,2147106.0,1871061.0,139535.0,12545.0,158740.0,158730.0,11940.0,85560.0,636938.0,88480.0,87855.0,0.0,367880.0,122858.0,1.0
8100,202400.0,2.0,1.0,0.0,0.0,63.0,1.0,2.0,,1.0,1.0,2.0,2.0,1291310.0,994738.0,98318.0,0.0,59600.0,229996.0,7946.0,213120.0,66260.0,77746.0,150776.0,0.0,63000.0,27976.0,0.0
8101,202400.0,2.0,1.0,0.0,0.0,63.0,2.0,2.0,Z,1.0,1.0,3.0,3.0,2571332.0,2051289.0,576037.0,11100.0,105000.0,121453.0,40660.0,490315.0,94980.0,42583.0,79333.0,0.0,356583.0,133244.0,1.0
8102,202400.0,2.0,1.0,0.0,0.0,63.0,2.0,2.0,Z,1.0,6.0,1.0,1.0,1734416.0,1659576.0,330967.0,9333.0,148733.0,523337.0,62980.0,73367.0,51833.0,0.0,0.0,0.0,370533.0,88493.0,0.0
8103,202400.0,2.0,1.0,0.0,0.0,63.0,3.0,2.0,Z,1.0,2.0,1.0,1.0,670197.0,645984.0,198057.0,10842.0,29967.0,337967.0,3533.0,,5700.0,10125.0,12693.0,0.0,10250.0,25000.0,1.0
8104,202400.0,2.0,1.0,0.0,0.0,63.0,3.0,2.0,Z,1.0,6.0,1.0,1.0,882507.0,643841.0,159527.0,0.0,17667.0,162005.0,7267.0,38900.0,28700.0,0.0,31667.0,0.0,61667.0,136443.0,1.0
8105,202400.0,2.0,1.0,0.0,0.0,63.0,3.0,2.0,Z,1.0,6.0,2.0,2.0,1033649.0,658082.0,100230.0,0.0,5000.0,307185.0,15167.0,131507.0,27800.0,,2164.0,0.0,30317.0,24313.0,1.0
8106,202400.0,2.0,1.0,0.0,0.0,63.0,3.0,2.0,Z,2.0,1.0,1.0,2.0,1459493.0,1441526.0,458415.0,0.0,37483.0,204925.0,84457.0,405533.0,29867.0,35808.0,14333.0,0.0,46300.0,124405.0,1.0
8107,202400.0,2.0,1.0,0.0,0.0,63.0,3.0,2.0,Z,2.0,1.0,2.0,2.0,1084517.0,975182.0,341788.0,3700.0,38125.0,147640.0,850.0,116200.0,6300.0,34308.0,25650.0,7500.0,55500.0,197621.0,1.0
8108,202400.0,2.0,1.0,0.0,0.0,63.0,3.0,2.0,Z,4.0,1.0,2.0,2.0,1473427.0,1191087.0,374440.0,2560.0,0.0,70900.0,15170.0,319950.0,16700.0,55220.0,13500.0,0.0,161250.0,161397.0,1.0
8109,202400.0,2.0,1.0,0.0,0.0,63.0,3.0,2.0,Z,4.0,1.0,3.0,3.0,2097553.0,1702234.0,374030.0,0.0,73000.0,186730.0,25730.0,375000.0,85000.0,53650.0,15100.0,0.0,115100.0,398894.0,1.0
8110,202400.0,2.0,1.0,0.0,0.0,63.0,3.0,2.0,Z,,4.0,1.0,2.0,934320.0,684922.0,333205.0,10750.0,9167.0,20377.0,13367.0,8150.0,105067.0,17380.0,53082.0,0.0,97417.0,16962.0,1.0
8111,202400.0,2.0,1.0,0.0,0.0,63.0,4.0,2.0,Z,1.0,1.0,1.0,1.0,551461.0,476461.0,124608.0,70675.0,76000.0,39073.0,5250.0,26600.0,17175.0,42856.0,10200.0,0.0,53275.0,10750.0,1.0
8112,202400.0,2.0,1.0,0.0,0.0,63.0,4.0,2.0,Z,1.0,1.0,2.0,2.0,1246118.0,1075918.0,197186.0,5484.0,12000.0,191030.0,52438.0,249798.0,48000.0,85754.0,27134.0,0.0,126644.0,80450.0,0.0
8113,202400.0,2.0,1.0,0.0,0.0,63.0,4.0,2.0,Z,1.0,2.0,1.0,2.0,1028618.0,1028618.0,416968.0,0.0,9483.0,390560.0,21248.0,983.0,550.0,1063.0,14600.0,0.0,155078.0,18083.0,1.0
8114,202400.0,2.0,1.0,0.0,0.0,63.0,4.0,2.0,Z,1.0,4.0,1.0,1.0,759625.0,620084.0,267063.0,267.0,11333.0,74899.0,17130.0,42871.0,34067.0,29857.0,18169.0,3333.0,81103.0,39991.0,1.0
8115,202400.0,2.0,1.0,0.0,0.0,63.0,4.0,2.0,Z,1.0,5.0,1.0,1.0,1731566.0,1671308.0,516657.0,2183.0,81283.0,87472.0,125800.0,485453.0,129192.0,68400.0,23324.0,23333.0,54867.0,73345.0,1.0
8116,202400.0,2.0,1.0,0.0,0.0,63.0,4.0,2.0,Z,1.0,6.0,2.0,2.0,1292291.0,998328.0,204420.0,0.0,30720.0,358348.0,5200.0,106984.0,21000.0,48168.0,27248.0,0.0,95780.0,100460.0,1.0
8117,202400.0,2.0,1.0,0.0,0.0,63.0,4.0,2.0,Z,2.0,1.0,6.0,5.0,2632662.0,2261623.0,295537.0,9183.0,317348.0,190488.0,7325.0,620988.0,59583.0,58608.0,77725.0,0.0,348517.0,276320.0,1.0
8118,202400.0,2.0,1.0,0.0,0.0,63.0,4.0,2.0,Z,2.0,4.0,2.0,2.0,3925930.0,3051764.0,183387.0,0.0,411607.0,135313.0,65615.0,3183.0,193465.0,50374.0,1606622.0,56000.0,226817.0,119381.0,1.0
8119,202400.0,2.0,1.0,0.0,0.0,63.0,4.0,2.0,Z,2.0,5.0,1.0,1.0,1171122.0,1010075.0,337740.0,15187.0,40753.0,171690.0,45265.0,217977.0,21167.0,16780.0,18850.0,0.0,96017.0,28650.0,1.0
8120,202400.0,2.0,1.0,0.0,0.0,63.0,4.0,2.0,Z,2.0,5.0,1.0,,841080.0,836080.0,207015.0,0.0,17400.0,256971.0,,160432.0,53533.0,26494.0,47600.0,0.0,8167.0,40027.0,1.0
8121,202400.0,2.0,1.0,0.0,0.0,63.0,4.0,2.0,Z,3.0,1.0,6.0,5.0,1565719.0,1445719.0,320150.0,0.0,9000.0,136360.0,45900.0,68900.0,113000.0,52970.0,14500.0,0.0,169100.0,515839.0,1.0
8122,202400.0,2.0,1.0,0.0,0.0,63.0,4.0,2.0,Z,4.0,6.0,1.0,1.0,2791825.0,2214673.0,469892.0,0.0,193513.0,432196.0,242555.0,160268.0,88558.0,177187.0,68093.0,0.0,232400.0,150010.0,1.0
8123,202400.0,,1.0,0.0,0.0,63.0,4.0,2.0,Z,6.0,6.0,1.0,2.0,1031043.0,1013043.0,152872.0,0.0,0.0,736585.0,6880.0,16167.0,33433.0,0.0,33348.0,0.0,8250.0,25508.0,1.0
8124,202400.0,2.0,1.0,0.0,0.0,63.0,5.0,2.0,Z,2.0,1.0,3.0,3.0,3861348.0,3378046.0,356432.0,87652.0,212458.0,266425.0,61500.0,158584.0,164030.0,58970.0,1516322.0,0.0,268400.0,227274.0,1.0
8125,202400.0,2.0,1.0,0.0,0.0,63.0,5.0,2.0,Z,2.0,5.0,,2.0,1378041.0,1359881.0,254540.0,4167.0,35820.0,203887.0,5567.0,38433.0,500808.0,59550.0,95152.0,0.0,124033.0,37925.0,0.0
8126,202400.0,2.0,1.0,0.0,0.0,63.0,6.0,2.0,Z,1.0,6.0,1.0,2.0,896694.0,896694.0,265093.0,25500.0,52120.0,235637.0,131220.0,18167.0,46733.0,51590.0,21300.0,0.0,33333.0,16000.0,1.0
8127,202400.0,2.0,1.0,0.0,0.0,63.0,7.0,2.0,Z,2.0,1.0,1.0,1.0,2185086.0,2067796.0,98675.0,0.0,150500.0,380555.0,18000.0,70650.0,147250.0,126330.0,571050.0,0.0,432600.0,72186.0,1.0
8128,202400.0,2.0,1.0,0.0,0.0,63.0,7.0,2.0,Z,2.0,1.0,4.0,4.0,4649905.0,2789513.0,438478.0,0.0,34780.0,124414.0,8258.0,117878.0,123240.0,57074.0,1447610.0,30000.0,103260.0,304521.0,1.0
8129,202400.0,2.0,1.0,0.0,0.0,64.0,1.0,2.0,Z,1.0,6.0,1.0,2.0,1076054.0,971054.0,223118.0,2610.0,2250.0,353381.0,4875.0,159950.0,15000.0,38500.0,2500.0,0.0,142125.0,26745.0,1.0
8130,202400.0,2.0,1.0,0.0,0.0,64.0,2.0,2.0,Z,1.0,7.0,1.0,1.0,963674.0,928674.0,272852.0,0.0,33400.0,225078.0,26017.0,15067.0,47000.0,82200.0,29352.0,,44833.0,152877.0,1.0
8131,202400.0,2.0,1.0,0.0,0.0,64.0,2.0,2.0,Z,2.0,5.0,1.0,1.0,701641.0,701641.0,233242.0,23040.0,6600.0,324587.0,3412.0,1920.0,19060.0,9800.0,16460.0,0.0,46800.0,16720.0,1.0
8132,202400.0,2.0,1.0,0.0,0.0,64.0,2.0,2.0,Z,2.0,6.0,1.0,2.0,1356168.0,1328668.0,502144.0,2800.0,83172.0,211486.0,17755.0,351360.0,39900.0,66153.0,10265.0,0.0,35333.0,8300.0,1.0
8133,202400.0,2.0,1.0,0.0,0.0,64.0,2.0,2.0,Z,4.0,6.0,1.0,2.0,1003030.0,994696.0,171873.0,1453.0,81567.0,,24407.0,49700.0,14007.0,42650.0,2083.0,0.0,30350.0,34492.0,1.0
8134,202400.0,2.0,1.0,0.0,0.0,64.0,3.0,2.0,Z,1.0,1.0,1.0,1.0,1065149.0,920937.0,351447.0,1150.0,42833.0,98123.0,16400.0,207235.0,23717.0,35448.0,19583.0,0.0,8250.0,116751.0,1.0
8135,202400.0,2.0,1.0,0.0,0.0,64.0,3.0,2.0,Z,1.0,1.0,1.0,2.0,1095536.0,917013.0,506484.0,625.0,20317.0,,26793.0,56610.0,22500.0,37980.0,22833.0,0.0,56800.0,82720.0,1.0
8136,202400.0,2.0,1.0,0.0,0.0,64.0,3.0,2.0,Z,1.0,2.0,3.0,3.0,1982422.0,1837255.0,141872.0,0.0,9450.0,318310.0,445308.0,376317.0,430000.0,60398.0,34737.0,0.0,0.0,20863.0,0.0
8137,202400.0,2.0,1.0,0.0,0.0,64.0,3.0,2.0,Z,1.0,6.0,1.0,1.0,1194232.0,1067618.0,105872.0,23630.0,6833.0,333402.0,5857.0,18600.0,101292.0,86050.0,2833.0,0.0,379083.0,4167.0,1.0
8138,202400.0,2.0,1.0,0.0,0.0,64.0,3.0,2.0,Z,1.0,6.0,1.0,1.0,678640.0,654026.0,147242.0,79580.0,22000.0,286756.0,140.0,12580.0,10620.0,21811.0,34230.0,0.0,19200.0,19867.0,1.0
8139,202400.0,2.0,1.0,0.0,0.0,64.0,3.0,2.0,Z,2.0,1.0,1.0,1.0,891400.0,758483.0,236114.0,5873.0,42317.0,148325.0,10383.0,38183.0,47450.0,25828.0,11183.0,0.0,83090.0,109736.0,1.0
8140,202400.0,2.0,1.0,0.0,0.0,64.0,3.0,2.0,Z,2.0,1.0,1.0,2.0,1234128.0,1204438.0,703305.0,0.0,33750.0,130757.0,18150.0,41305.0,59100.0,0.0,10110.0,0.0,112500.0,95461.0,1.0
8141,202400.0,2.0,1.0,0.0,0.0,64.0,3.0,2.0,Z,2.0,5.0,1.0,2.0,1966659.0,1848659.0,116806.0,0.0,38496.0,201152.0,18766.0,1174232.0,13140.0,37156.0,46260.0,0.0,145060.0,57591.0,1.0
8142,202400.0,2.0,1.0,0.0,0.0,64.0,3.0,2.0,Z,3.0,2.0,3.0,3.0,1193628.0,1170321.0,86533.0,85117.0,28667.0,799344.0,3400.0,45583.0,19817.0,32220.0,16657.0,0.0,44083.0,8900.0,1.0
8143,202400.0,2.0,1.0,0.0,0.0,64.0,4.0,2.0,Z,1.0,1.0,1.0,1.0,1726951.0,1444378.0,377223.0,1900.0,71500.0,139655.0,95450.0,291775.0,17250.0,165071.0,76000.0,0.0,76375.0,132180.0,1.0
8144,202400.0,2.0,1.0,0.0,0.0,64.0,4.0,2.0,Z,1.0,1.0,2.0,2.0,709442.0,674559.0,141238.0,9143.0,56358.0,178485.0,3767.0,103077.0,22400.0,59267.0,49200.0,0.0,33167.0,18457.0,0.0
8145,202400.0,2.0,1.0,0.0,0.0,64.0,4.0,2.0,Z,1.0,4.0,1.0,1.0,1638521.0,1434371.0,172524.0,0.0,43000.0,70220.0,400000.0,92800.0,221177.0,62590.0,2500.0,0.0,77800.0,291760.0,1.0
8146,202400.0,2.0,1.0,0.0,0.0,64.0,4.0,2.0,Z,1.0,5.0,3.0,3.0,2159155.0,1948802.0,254758.0,288677.0,24000.0,526207.0,23395.0,248055.0,68100.0,117302.0,17500.0,0.0,191883.0,188925.0,1.0
8147,202400.0,2.0,1.0,0.0,0.0,64.0,4.0,2.0,Z,1.0,6.0,1.0,1.0,678387.0,646177.0,134490.0,112927.0,6667.0,202772.0,5158.0,23167.0,13100.0,66847.0,8333.0,0.0,39667.0,33050.0,0.0
8148,202400.0,2.0,1.0,0.0,0.0,64.0,4.0,2.0,Z,2.0,1.0,1.0,1.0,4187134.0,4006869.0,163430.0,0.0,201850.0,252403.0,125900.0,2885850.0,78000.0,41811.0,16900.0,0.0,145450.0,95275.0,1.0
8149,202400.0,2.0,1.0,0.0,0.0,64.0,4.0,2.0,Z,2.0,1.0,1.0,2.0,1412620.0,802620.0,163580.0,0.0,134000.0,204780.0,3000.0,147800.0,6000.0,14850.0,7000.0,0.0,80900.0,40710.0,1.0
8150,202400.0,2.0,1.0,0.0,0.0,64.0,4.0,2.0,Z,2.0,1.0,2.0,2.0,1752551.0,1438469.0,468032.0,2742.0,31167.0,235235.0,186048.0,94783.0,51145.0,22063.0,76873.0,0.0,,112564.0,1.0
8151,202400.0,2.0,1.0,0.0,0.0,64.0,4.0,2.0,Z,2.0,1.0,2.0,2.0,1754354.0,1323354.0,254495.0,0.0,9980.0,184424.0,32288.0,409939.0,114720.0,39484.0,43370.0,0.0,37800.0,196854.0,1.0
8152,202400.0,2.0,1.0,0.0,0.0,64.0,4.0,,Z,2.0,1.0,2.0,2.0,2101899.0,1686512.0,299805.0,5320.0,142425.0,131459.0,70725.0,379185.0,157339.0,24465.0,117000.0,46250.0,106575.0,205964.0,1.0
8153,202400.0,2.0,1.0,0.0,0.0,64.0,4.0,2.0,Z,2.0,1.0,2.0,2.0,675945.0,605945.0,284030.0,43640.0,0.0,126305.0,1800.0,15150.0,0.0,28870.0,15700.0,0.0,48000.0,42450.0,1.0
8154,202400.0,2.0,1.0,0.0,0.0,64.0,,2.0,Z,2.0,4.0,1.0,1.0,613177.0,499844.0,159003.0,8053.0,15833.0,84966.0,5572.0,21823.0,15620.0,61118.0,36260.0,0.0,46657.0,44938.0,0.0
